 region_name ,Region Name,District Name,Settlement Code, Settlement Name ,Settlement Type, X Coordinates , Y Coordinates ,Absentees (HH) ,Absentees,Absentees between 2015-2018 (HH),Absentees between 2015-2018,Absentees in 2019 (HH),Absentees in 2019,  Residents (HH)  ,  Residents ,Returnees from internal displacement (HH), Returnees from internal displacement,Returnees between 2015-2018 (HH),Returnees between 2015-2018,Returnees in 2019 (HH),Returnees in 2019, Returnees from abroad (HH) ,Returnees from abroad,Returnees  from abroad between 2015-2018 (HH),Returnees  from abroad between 2015-2018,Returnees  from abroad during 2019 (HH) ,Returnees  from abroad during 2019, IDPs (HH) ,  IDPs (individuals)  , IDPs between 2015-2018 (HH) , IDPs between 2015-2018 , IDPs in 2019 (HH)  , IDPs during 2019 , Accesibility , Overall Reliability , Total_inflows , Current Population , IDPs ind (Sites) , IDPs ind (Rural and Urban) , IDPs ind Total , Residents ind (Rural and Urban) , Resident HH (Rural and Urban) , Rural IDPs (since 2015-2018 ind)  , Rural IDPs (since 2015-2018 HH) , Rural IDPs (since 2019 ind)  ,Rural IDPs (since 2019 HH), Urban IDPs (since 2015-2018 ind)  , Urban IDPs (since 2015-2018 HH) , Urban IDPs (since 2019 ind)  , Urban IDPs (since 2019 HH) , Urban IDPs (ind) , Rural IDPs (ind) 
Bay,Bay,Baydhaba,NA-3801-U33-004,Goof-Mareere Weyn,Rural, 43.49130 , 3.23801 ,0.00,0.00,0.00,0.00,0.00,0.00, 100 , 600 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Very Good, -   , 600 , -   , -   , -   , 600 , 100 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3802-S03-005,War Garasle,Rural, 43.59532 , 3.30073 ,0.00,0.00,0.00,0.00,0.00,0.00, 183 ," 1,098 ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,Do Not Know,No so good, -   ," 1,098 ", -   , -   , -   ," 1,098 ", 183 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3801-Q33-003,Wariiri,Rural, 43.48950 , 3.39690 ,0.00,0.00,0.00,0.00,0.00,0.00, 70 , 420 ,5.00,30.00,0.00,0.00,5.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,Do Not Know,Good, 30 , 450 , -   , -   , -   , 420 , 70 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Qansax Dheere,QansahDhere_14,Busley,Site,,,0.00,0.00,0.00,0.00,0.00,0.00,900.00," 5,400 ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,900.00," 5,400 ",330.00,1980.00, 570 ,3420.00,Yes,Good," 5,400 "," 10,800 "," 5,400 ", -   ," 5,400 ", -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3806-B05-002,Irwerka,Rural, 43.70419 , 2.92294 ,0.00,0.00,0.00,0.00,0.00,0.00, 254 ," 1,524 ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Good, -   ," 1,524 ", -   , -   , -   ," 1,524 ", 254 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3805-L33-002,Wiriggi,Rural, 43.45880 , 2.56746 ,0.00,0.00,0.00,0.00,0.00,0.00, 170 ," 1,020 ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,Do Not Know,Good, -   ," 1,020 ", -   , -   , -   ," 1,020 ", 170 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3801-X33-010,Abees Eemid,Rural, 43.46530 , 3.11035 ,5.00,30.00,5.00,30.00,0.00,0.00, 297 ," 1,782 ",15.00,90.00,0.00,0.00,15.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Good, 90 ," 1,872 ", -   , -   , -   ," 1,782 ", 297 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3801-X33-001,Abeesgarwaal,Rural, 43.49205 , 3.12210 ,0.00,0.00,0.00,0.00,0.00,0.00, 194 ," 1,164 ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00, 42 , -   , -   , 7 , 42 ,No,Good, 42 ," 1,206 ", -   , 42 , 42 ," 1,164 ", 194 , -   , -   , 42 , 7 , -   , -   , -   , -   , -   , 42 
Bay,Bay,Baydhaba,NA-3802-X02-001,Aroos Ibir,Rural, 43.55363 , 3.08670 ,0.00,0.00,0.00,0.00,0.00,0.00, 241 ," 1,446 ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,Do Not Know,Good, -   ," 1,446 ", -   , -   , -   ," 1,446 ", 241 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3801-Y29-006,Barar-Wiin,Rural, 43.31187 , 3.07990 ,0.00,0.00,0.00,0.00,0.00,0.00, 210 ," 1,260 ",6.00,36.00,0.00,0.00,6.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00, 6 , -   , -   , 1 , 6 ,No,Good, 42 ," 1,302 ", -   , 6 , 6 ," 1,260 ", 210 , -   , -   , 6 , 1 , -   , -   , -   , -   , -   , 6 
Bay,Bay,Baydhaba,NA-3801-X33-009,Bilaan,Rural, 43.46604 , 3.09118 ,0.00,0.00,0.00,0.00,0.00,0.00, 167 ," 1,002 ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,Do Not Know,Good, -   ," 1,002 ", -   , -   , -   ," 1,002 ", 167 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3801-W32-009,Buuka/Aburdoo,Rural, 43.43675 , 3.13948 ,0.00,0.00,0.00,0.00,0.00,0.00, 190 ," 1,140 ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00, 54 , -   , -   , 9 , 54 ,Do Not Know,Good, 54 ," 1,194 ", -   , 54 , 54 ," 1,140 ", 190 , -   , -   , 54 , 9 , -   , -   , -   , -   , -   , 54 
Bay,Bay,Baydhaba,REF_DSA_106,Buula Busley,Site, 43.62706 , 3.09285 ,24.00,144.00,0.00,0.00,24.00,144.00,60.00, 360 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00, 84 ,0.00,0.00, 14 ,84.00,Yes,Very Good, 84 , 444 , 360 , -   , 360 , -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3801-Y25-001,Buulo Dhaaya,Rural, 43.13060 , 3.08317 ,0.00,0.00,0.00,0.00,0.00,0.00, 251 ," 1,506 ",0.00,0.00,0.00,0.00,0.00,0.00,10.00,60.00,0.00,0.00,10.00,60.00,0.00, -   , -   , -   , -   , -   ,Do Not Know,Good, 60 ," 1,566 ", -   , -   , -   ," 1,506 ", 251 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3801-W33-018,Buulo Daahir,Rural, 43.47044 , 3.16636 ,0.00,0.00,0.00,0.00,0.00,0.00, 119 , 714 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00, 24 , -   , -   , 4 , 24 ,Do Not Know,Good, 24 , 738 , -   , 24 , 24 , 714 , 119 , -   , -   , 24 , 4 , -   , -   , -   , -   , -   , 24 
Bay,Bay,Buur Hakaba,NA-3806-G14-006,Hagarow,Rural, 44.10837 , 2.73483 ,2.00,12.00,2.00,12.00,0.00,0.00, 27 , 162 ,5.00,30.00,0.00,0.00,5.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00, 30 , -   , -   , 5 , 30 ,No,Very Good, 60 , 222 , -   , 30 , 30 , 162 , 27 , -   , -   , 30 , 5 , -   , -   , -   , -   , -   , 30 
Bay,Bay,Buur Hakaba,NA-3806-G14-008,Meheey,Rural, 44.10859 , 2.74615 ,2.00,12.00,2.00,12.00,0.00,0.00, 31 , 186 ,4.00,24.00,4.00,24.00,0.00,0.00,3.00,18.00,0.00,0.00,3.00,18.00,5.00, 30 , 5 , 30 , -   , -   ,No,Very Good, 72 , 258 , -   , 30 , 30 , 186 , 31 , 30 , 5 , -   , -   , -   , -   , -   , -   , -   , 30 
Bay,Bay,Buur Hakaba,NA-3806-G14-007,Oodin,Rural, 44.10074 , 2.74089 ,0.00,0.00,0.00,0.00,0.00,0.00, 23 , 138 ,2.00,12.00,0.00,0.00,2.00,12.00,3.00,18.00,0.00,0.00,3.00,18.00,5.00, 30 , -   , -   , 5 , 30 ,No,Very Good, 60 , 198 , -   , 30 , 30 , 138 , 23 , -   , -   , 30 , 5 , -   , -   , -   , -   , -   , 30 
Bay,Bay,Buur Hakaba,NA-3802-Z16-002,Aw Mordi,Rural, 44.19045 , 3.02923 ,4.00,24.00,4.00,24.00,0.00,0.00, 70 , 420 ,11.00,66.00,0.00,0.00,11.00,66.00,13.00,78.00,0.00,0.00,13.00,78.00,6.00, 42 , -   , -   , 7 , 42 ,No,Good, 186 , 606 , -   , 42 , 42 , 420 , 70 , -   , -   , 42 , 7 , -   , -   , -   , -   , -   , 42 
Bay,Bay,Buur Hakaba,NA-3806-C13-002,Caro,Rural, 44.08240 , 2.90020 ,2.00,12.00,2.00,12.00,0.00,0.00, 20 , 120 ,3.00,18.00,0.00,0.00,3.00,18.00,2.00,12.00,0.00,0.00,2.00,12.00,0.00, -   , -   , -   , -   , -   ,No,Good, 30 , 150 , -   , -   , -   , 120 , 20 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Diinsoor,NA-3809-A16-001,Giuarei,Rural, 42.71890 , 1.97070 ,0.00,0.00,0.00,0.00,0.00,0.00, 135 , 810 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,Yes,Good, -   , 810 , -   , -   , -   , 810 , 135 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Buur Hakaba,NA-3806-D07-001,Xanyayi,Rural, 43.78529 , 2.83773 ,2.00,12.00,0.00,0.00,1.00,6.00, 20 , 120 ,4.00,24.00,0.00,0.00,4.00,24.00,3.00,18.00,0.00,0.00,3.00,18.00,2.00, 12 , -   , -   , 2 , 12 ,No,Very Good, 54 , 174 , -   , 12 , 12 , 120 , 20 , -   , -   , 12 , 2 , -   , -   , -   , -   , -   , 12 
Bay,Bay,Buur Hakaba,NA-3802-Y11-003,Gomorey,Rural, 43.97406 , 3.04648 ,5.00,30.00,0.00,0.00,5.00,30.00, 39 , 234 ,6.00,36.00,0.00,0.00,6.00,36.00,2.00,12.00,0.00,0.00,2.00,12.00,3.00, 18 , -   , -   , 3 , 18 ,No,Very Good, 66 , 300 , -   , 18 , 18 , 234 , 39 , -   , -   , 18 , 3 , -   , -   , -   , -   , -   , 18 
Bay,Bay,Buur Hakaba,NA-3806-D14-004,Gariiri,Rural, 44.11124 , 2.86423 ,1.00,6.00,0.00,0.00,1.00,6.00, 17 , 102 ,4.00,24.00,0.00,0.00,4.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Very Good, 24 , 126 , -   , -   , -   , 102 , 17 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Qansax Dheere,QansahDhere_8,Tiirka,Rural,,,20.00,120.00,20.00,120.00,0.00,0.00, 50 , 300 ,18.00,108.00,0.00,0.00,18.00,108.00,3.00,18.00,0.00,0.00,3.00,18.00,0.00, -   , -   , -   , -   , -   ,No,Good, 126 , 426 , -   , -   , -   , 300 , 50 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Qansax Dheere,QansahDhere_5,Hassan muumin,Rural,,,25.00,150.00,25.00,150.00,0.00,0.00, 60 , 360 ,20.00,120.00,15.00,90.00,5.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Good, 120 , 480 , -   , -   , -   , 360 , 60 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Diinsoor,NA-3805-S11-001,Abaq Haluul,Rural, 42.49589 , 2.30282 ,0.00,0.00,0.00,0.00,0.00,0.00, 300 ," 1,800 ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Good, -   ," 1,800 ", -   , -   , -   ," 1,800 ", 300 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Diinsoor,NA-3805-R12-001,Idad Koble,Rural, 42.51831 , 2.33466 ,0.00,0.00,0.00,0.00,0.00,0.00, 250 ," 1,500 ",0.00,0.00,0.00,0.00,0.00,0.00,60.00,360.00,40.00,240.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Very Good, 360 ," 1,860 ", -   , -   , -   ," 1,500 ", 250 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Buur Hakaba,NA-3805-W32-004,Buulo-Galooley,Rural, 43.44726 , 2.15382 ,2.00,12.00,0.00,0.00,2.00,12.00, 21 , 126 ,4.00,24.00,0.00,0.00,4.00,24.00,3.00,18.00,3.00,18.00,0.00,0.00,6.00, 36 , -   , -   , 6 , 36 ,No,Very Good, 78 , 204 , -   , 36 , 36 , 126 , 21 , -   , -   , 36 , 6 , -   , -   , -   , -   , -   , 36 
Bay,Bay,Buur Hakaba,NA-3806-C09-003,Lufa,Rural, 43.86744 , 2.88718 ,0.00,0.00,0.00,0.00,0.00,0.00, 35 , 210 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Good, -   , 210 , -   , -   , -   , 210 , 35 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3802-K10-001,Biyoley,Rural, 43.92244 , 3.60488 ,15.00,90.00,15.00,90.00,0.00,0.00, 110 , 660 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Good, -   , 660 , -   , -   , -   , 660 , 110 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3802-V04-002,Dheere,Rural, 43.65466 , 3.18642 ,2.00,12.00,0.00,0.00,0.00,0.00, 69 , 414 ,5.00,30.00,0.00,0.00,5.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Good, 30 , 444 , -   , -   , -   , 414 , 69 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3802-Y10-005,Jinaay/Isnaarka,Rural, 43.91254 , 3.04523 ,9.00,54.00,0.00,0.00,9.00,54.00, 150 , 900 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Good, -   , 900 , -   , -   , -   , 900 , 150 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3802-T03-001,Matuuti,Rural, 43.63145 , 3.28455 ,0.00,0.00,0.00,0.00,0.00,0.00, 100 , 600 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Good, -   , 600 , -   , -   , -   , 600 , 100 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3802-X05-001,Salag,Rural, 43.72490 , 3.11453 ,10.00,60.00,50.00,30.00,5.00,30.00, 95 , 570 ,10.00,60.00,10.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Good, 60 , 630 , -   , -   , -   , 570 , 95 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3802-P01-004,Buulo Moddi,Rural, 43.50300 , 3.43390 ,0.00,0.00,0.00,0.00,0.00,0.00, 77 , 462 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Good, -   , 462 , -   , -   , -   , 462 , 77 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3802-U02-010,Buulo Tuweer,Rural, 43.57688 , 3.24290 ,14.00,84.00,14.00,84.00,0.00,0.00, 91 , 546 ,3.00,18.00,3.00,18.00,0.00,0.00,2.00,12.00,2.00,12.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Good, 30 , 576 , -   , -   , -   , 546 , 91 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3802-T03-006,Caasha Gaabo,Rural, 43.61349 , 3.26379 ,1.00,6.00,0.00,0.00,1.00,6.00, 98 , 588 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Good, -   , 588 , -   , -   , -   , 588 , 98 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3802-T03-009,Caasho Gaabo Hubeereed,Rural, 43.62052 , 3.28095 ,11.00,66.00,11.00,66.00,0.00,0.00, 111 , 666 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Good, -   , 666 , -   , -   , -   , 666 , 111 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3802-U03-008,Dambal,Rural, 43.60237 , 3.23440 ,12.00,72.00,0.00,0.00,0.00,0.00, 85 , 810 ,14.00,84.00,14.00,84.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Good, 84 , 894 , -   , -   , -   , 810 , 85 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3802-T03-003,Gaal Somaal,Rural, 43.60013 , 3.25011 ,0.00,0.00,0.00,0.00,0.00,0.00, 120 , 720 ,10.00,60.00,10.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Good, 60 , 780 , -   , -   , -   , 720 , 120 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3802-R01-001,Gareeri Xassan Aden,Rural, 43.51380 , 3.35530 ,0.00,0.00,0.00,0.00,0.00,0.00, 111 , 666 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,No so good, -   , 666 , -   , -   , -   , 666 , 111 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3802-U03-007,Goomaale,Rural, 43.60437 , 3.24146 ,8.00,48.00,8.00,48.00,0.00,0.00, 90 , 540 ,8.00,48.00,8.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Good, 48 , 588 , -   , -   , -   , 540 , 90 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3802-T03-008,Kobon Kaw Kaw,Rural, 43.59200 , 3.28373 ,6.00,36.00,3.00,18.00,3.00,18.00, 98 , 588 ,2.00,12.00,0.00,0.00,2.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Good, 12 , 600 , -   , -   , -   , 588 , 98 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3802-V03-002,Kobonle,Rural, 43.61069 , 3.17238 ,11.00,66.00,0.00,0.00,0.00,0.00, 100 , 600 ,8.00,48.00,0.00,0.00,8.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Good, 48 , 648 , -   , -   , -   , 600 , 100 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3801-Y25-009,Dhayba,Rural, 43.10781 , 3.08262 ,21.00,126.00,21.00,126.00,0.00,0.00, 140 , 840 ,15.00,90.00,15.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00, 48 , -   , -   , 8 , 48 ,No,Good, 138 , 978 , -   , 48 , 48 , 840 , 140 , -   , -   , 48 , 8 , -   , -   , -   , -   , -   , 48 
Bay,Bay,Baydhaba,NA-3805-A33-002,Dhato,Rural, 43.45600 , 2.97195 ,5.00,30.00,5.00,30.00,0.00,0.00, 180 ," 1,080 ",20.00,120.00,20.00,120.00,0.00,0.00,7.00,42.00,7.00,42.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,Yes,Very Good, 162 ," 1,242 ", -   , -   , -   ," 1,080 ", 180 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3801-W33-009,Deebli,Rural, 43.47872 , 3.15074 ,0.00,0.00,0.00,0.00,0.00,0.00, 120 , 720 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00, 360 , -   , -   , 60 , 360 ,No,Very Good, 360 ," 1,080 ", -   , 360 , 360 , 720 , 120 , -   , -   , 360 , 60 , -   , -   , -   , -   , -   , 360 
Bay,Bay,Baydhaba,NA-3801-X28-002,Damballi,Rural, 43.26404 , 3.11432 ,23.00,138.00,23.00,138.00,0.00,0.00, 160 , 960 ,14.00,84.00,0.00,0.00,14.00,84.00,4.00,24.00,0.00,0.00,4.00,24.00,9.00, 54 , -   , -   , 9 , 54 ,No,Very Good, 162 ," 1,122 ", -   , 54 , 54 , 960 , 160 , -   , -   , 54 , 9 , -   , -   , -   , -   , -   , 54 
Bay,Bay,Baydhaba,NA-3802-Z01-005,Dambale,Rural, 43.51012 , 3.01339 ,14.00,84.00,14.00,84.00,0.00,0.00, 120 , 720 ,23.00,138.00,0.00,0.00,23.00,138.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00, 186 , -   , -   , 31 , 186 ,No,Very Good, 324 ," 1,044 ", -   , 186 , 186 , 720 , 120 , -   , -   , 186 , 31 , -   , -   , -   , -   , -   , 186 
Bay,Bay,Baydhaba,NA-3801-Y26-004,Buulo Yaroy,Rural, 43.14450 , 3.05893 ,0.00,0.00,0.00,0.00,0.00,0.00, 85 , 510 ,0.00,0.00,0.00,0.00,0.00,0.00,6.00,36.00,6.00,36.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Very Good, 36 , 546 , -   , -   , -   , 510 , 85 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3801-W33-004,Buulo-Ibdow,Rural, 43.47140 , 3.13358 ,18.00,108.00,18.00,108.00,0.00,0.00, 125 , 750 ,3.00,18.00,3.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,Yes,Very Good, 18 , 768 , -   , -   , -   , 750 , 125 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3801-W33-016,Buulo-Qurun,Rural, 43.49350 , 3.12835 ,70.00,420.00,70.00,420.00,0.00,0.00, 140 , 840 ,30.00,180.00,0.00,0.00,30.00,180.00,20.00,120.00,20.00,120.00,0.00,0.00,10.00, 60 , -   , -   , 10 , 60 ,Yes,Very Good, 360 ," 1,200 ", -   , 60 , 60 , 840 , 140 , -   , -   , 60 , 10 , -   , -   , -   , -   , -   , 60 
Bay,Bay,Baydhaba,NA-3805-D27-001,Buulo-Sokor,Rural, 43.20169 , 2.83505 ,0.00,0.00,0.00,0.00,0.00,0.00, 60 , 360 ,12.00,72.00,12.00,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Very Good, 72 , 432 , -   , -   , -   , 360 , 60 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3801-Y29-014,Buulo-Ubur,Rural, 43.29555 , 3.04990 ,0.00,0.00,0.00,0.00,0.00,0.00, 89 , 534 ,0.00,0.00,0.00,0.00,0.00,0.00,3.00,18.00,3.00,18.00,0.00,0.00,12.00, 72 , -   , -   , 12 , 72 ,No,Very Good, 90 , 624 , -   , 72 , 72 , 534 , 89 , -   , -   , 72 , 12 , -   , -   , -   , -   , -   , 72 
Bay,Bay,Baydhaba,NA-3801-Y32-006,Buulo-Yuusuf,Rural, 43.41793 , 3.05913 ,12.00,72.00,12.00,72.00,0.00,0.00, 108 , 648 ,14.00,84.00,14.00,84.00,0.00,0.00,5.00,30.00,5.00,30.00,0.00,0.00,8.00, 48 , -   , -   , 8 , 48 ,No,Very Good, 162 , 810 , -   , 48 , 48 , 648 , 108 , -   , -   , 48 , 8 , -   , -   , -   , -   , -   , 48 
Bay,Bay,Baydhaba,NA-3801-W29-004,Buulo Tugeer,Rural, 43.29094 , 3.13288 ,0.00,0.00,0.00,0.00,0.00,0.00, 50 , 300 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00, 66 , -   , -   , 11 , 66 ,Yes,Very Good, 66 , 366 , -   , 66 , 66 , 300 , 50 , -   , -   , 66 , 11 , -   , -   , -   , -   , -   , 66 
Bay,Bay,Baydhaba,NA-3801-Y29-011,Buulo Xuji,Rural, 43.29131 , 3.04702 ,0.00,0.00,0.00,0.00,0.00,0.00, 93 , 558 ,10.00,60.00,0.00,0.00,10.00,60.00,4.00,24.00,4.00,24.00,0.00,0.00,8.00, 48 , -   , -   , 8 , 48 ,No,Very Good, 132 , 690 , -   , 48 , 48 , 558 , 93 , -   , -   , 48 , 8 , -   , -   , -   , -   , -   , 48 
Bay,Bay,Baydhaba,NA-3801-Y26-005,Buulo Xaawo,Rural, 43.13650 , 3.05482 ,0.00,0.00,0.00,0.00,0.00,0.00, 80 , 480 ,12.00,72.00,0.00,0.00,12.00,72.00,2.00,12.00,2.00,12.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Very Good, 84 , 564 , -   , -   , -   , 480 , 80 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bay,Bay,Baydhaba,NA-3801-Z32-001,Duurow,Rural, 43.42217 , 3.00057 ,0.00,0.00,0.00,0.00,0.00,0.00, 85 , 510 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Good, -   , 510 , -   , -   , -   , 510 , 85 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
